name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
LIFE STYLE CARE (2011) PLC,"2,432.84", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,106.48", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,554.48", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,838.20", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,554.48", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,554.48", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"1,965.20", 10/03/2017,Health and Adult Services,Services Private Contractor
LIFE STYLE CARE (2011) PLC,"2,400.00", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"4,800.00", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,400.00", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,424.00", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"4,800.00", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
LIFE STYLE CARE (2011) PLC,"2,424.00", 10/03/2017,Health and Adult Services,Private Sector Nursing Homes
DAVINDER RAJPUT,"2,000.00", 10/03/2017,Housing Services HRA,MIsc
FRANKHAM CONSULTANCY GROUP LTD,858.00, 10/03/2017,Housing Services HRA,Transportation Recharge
MONDALE ESTATES LTD,807.84, 10/03/2017,Childrens Services,Asylum Immigration
MONDALE ESTATES LTD,807.84, 10/03/2017,Childrens Services,LC Independent Living
MONDALE ESTATES LTD,807.84, 10/03/2017,Childrens Services,LC Independent Living
MONDALE ESTATES LTD,807.84, 10/03/2017,Childrens Services,Asylum Immigration
MONDALE ESTATES LTD,807.84, 10/03/2017,Childrens Services,LC Independent Living
BEVAN BRITTAN LLP,823.21, 10/03/2017,Housing Services HRA,MIsc
BEVAN BRITTAN LLP,61.00, 10/03/2017,Housing Services HRA,MIsc
THINKGIRAFFE CONSULTANCY LTD,"1,312.50", 10/03/2017,Chief Executives,Professional Fees
HMCTS,"2,055.00", 10/03/2017,Chief Executives,Professional Fees
HMCTS,"2,055.00", 10/03/2017,Chief Executives,Professional Fees
OUTLOOK CARE,"16,452.79", 10/03/2017,Health and Adult Services,Block Contracts
SIGNWARE,"1,296.00", 13/03/2017,Housing Services HRA,Estate Signage
RSP RAIL TRAVEL  ACCOUNT,182.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,131.20, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,165.90, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,385.20, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,12.10, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,135.80, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,108.95, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,28.10, 13/03/2017,Childrens Services,Transport For Children
RSP RAIL TRAVEL  ACCOUNT,509.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,64.80, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,241.80, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,30.70, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,465.40, 13/03/2017,Childrens Services,Transport For Children
RSP RAIL TRAVEL  ACCOUNT,43.30, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,478.60, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,71.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,115.45, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,38.30, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,112.50, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,308.10, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,108.70, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,121.60, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,65.10, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,368.50, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,17.40, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,6.20, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,12.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,32.80, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,16.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,27.30, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,28.10, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,22.20, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,34.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,23.20, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,85.60, 13/03/2017,Childrens Services,S17 on going travel costs
RSP RAIL TRAVEL  ACCOUNT,190.00, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,424.40, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,52.20, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,221.30, 13/03/2017,Childrens Services,Transport For Parent Car
RSP RAIL TRAVEL  ACCOUNT,12.10, 13/03/2017,Health and Adult Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,12.10, 13/03/2017,Chief Executives,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,12.10, 13/03/2017,Chief Executives,Professional Fees
RSP RAIL TRAVEL  ACCOUNT,41.40, 13/03/2017,Housing Services HRA,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,91.90, 13/03/2017,Childrens Services,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,9.50, 13/03/2017,Comm Safety and Environment,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,29.30, 13/03/2017,Housing Services HRA,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,54.40, 13/03/2017,Housing Services HRA,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,38.30, 13/03/2017,Childrens Services,Prof Serv Con Adv Non Curric
RSP RAIL TRAVEL  ACCOUNT,12.10, 13/03/2017,Chief Executives,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,48.40, 13/03/2017,Chief Executives,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,12.10, 13/03/2017,Regeneration Enterprise and Sk,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,337.20, 13/03/2017,Chief Executives,Travel Expenses
RSP RAIL TRAVEL  ACCOUNT,47.50, 13/03/2017,Childrens Services,Transport For Children
REDACTED PERSONAL INFORMATION,578.34, 13/03/2017,Childrens Services,Professional Fees
REDACTED PERSONAL INFORMATION,"1,252.00", 13/03/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,950.00, 13/03/2017,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,"1,900.00", 13/03/2017,Childrens Services,Services Other Local Author
OUTLOOK TRAINING,740.00, 13/03/2017,Comm Safety and Environment,Training Expenses
OUTLOOK TRAINING,"1,480.00", 13/03/2017,Comm Safety and Environment,Training Expenses
REDACTED PERSONAL INFORMATION,"5,000.00", 13/03/2017,Childrens Services,Services Other Local Author
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,"1,050.00", 13/03/2017,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,"1,050.00", 13/03/2017,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,"1,236.00", 13/03/2017,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,"1,236.00", 13/03/2017,Regeneration Enterprise and Sk,Stationery
W J KING LIMITED,884.21, 13/03/2017,Comm Safety and Environment,Plant Fuel In House Trading
W J KING LIMITED,17.68, 13/03/2017,Comm Safety and Environment,Plant Fuel In House Trading
TRANS EUROPEAN TECHNOLOGY,"1,658.88", 13/03/2017,Childrens Services,Equipment
TRANS EUROPEAN TECHNOLOGY,70.56, 13/03/2017,Childrens Services,Equipment
TRANS EUROPEAN TECHNOLOGY,63.31, 13/03/2017,Childrens Services,Equipment
TRANS EUROPEAN TECHNOLOGY,47.66, 13/03/2017,Childrens Services,Equipment
TRANS EUROPEAN TECHNOLOGY,0.96, 13/03/2017,Childrens Services,Equipment
TRANS EUROPEAN TECHNOLOGY,11.99, 13/03/2017,Childrens Services,Equipment
JANETTE NIMMO,628.45, 13/03/2017,Health and Adult Services,Other Agency Services
ONE HOUSING GROUP LTD,"98,507.25", 13/03/2017,Health and Adult Services,Other Agency Services
OUTLOOK CARE,"16,452.79", 13/03/2017,Health and Adult Services,Block Contracts
MCCH,"75,666.66", 13/03/2017,Health and Adult Services,Services Private Contractor
MCCH,"311,700.76", 13/03/2017,Health and Adult Services,Services Private Contractor
THE NATIONAL YOUTH ADVOCACY SERVICE,"12,443.75", 13/03/2017,Childrens Services,Other Services
MISCO UK LTD T/A MISCO,"6,384.00", 13/03/2017,Childrens Services,Children Looked After
THE STAFF COLLEGE,"4,658.34", 13/03/2017,Childrens Services,Other Services
TELESHORE (UK) LTD T/A GEMINI (CCS) LTD,"1,044.00", 13/03/2017,Comm Safety and Environment,Equipment
NPOWER LTD,786.52, 13/03/2017,Housing Services HRA,Electricity - Estate Roads
VOLUNTEERS CENTRE GREENWICH,"4,927.25", 13/03/2017,Regeneration Enterprise and Sk,Services by External Providers
REDACTED PERSONAL INFORMATION,"1,000.00", 13/03/2017,Housing Services,Landlord Incentive Payments
REED SPECIALIST RECRUITMENT LTD,"16,582.80", 13/03/2017,Chief Executives,Shared Services - Short Courses
REED SPECIALIST RECRUITMENT LTD,"4,586.40", 13/03/2017,Chief Executives,AOPS Social Care
IAN MOHABIR,816.00, 13/03/2017,Chief Executives,Agency Staff
BARRY PURDELL,"2,483.04", 13/03/2017,Health and Adult Services,BIA`s (Best Interest Assessment)
JANICE MACLEOD,"2,800.00", 13/03/2017,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,500.00, 13/03/2017,Childrens Services,Services Other Local Author
BIKE WORKS CIC,"3,403.20", 13/03/2017,Transportation Schemes,General Payments
EUROPA PRINT AND MAILING SOLUTIONS LTD,560.40, 13/03/2017,Chief Executives,Printing External Contract
DAISY COMMUNICATIONS LTD,785.64, 13/03/2017,Chief Executives,Telephones
ELTHAM DIGITAL PRINTERS LTD,672.00, 13/03/2017,Chief Executives,Printing External Contract
ELTHAM DIGITAL PRINTERS LTD,510.00, 13/03/2017,Chief Executives,Printing External Contract
EUROPA PRINT AND MAILING SOLUTIONS LTD,"1,670.40", 13/03/2017,Chief Executives,Printing External Contract
SYMOLOGY LIMITED,"1,032.00", 13/03/2017,Regeneration Enterprise and Sk,Services Private Contractor
ANTALIS LIMITED,"1,422.65", 13/03/2017,Chief Executives,Materials
OXFORD BROOKES UNIVERSITY,"9,975.00", 13/03/2017,Childrens Services,Agency Staff
EUROPA PRINT AND MAILING SOLUTIONS LTD,"3,623.72", 13/03/2017,Chief Executives,Printing External Contract
ZIP HEATERS UK LTD,"1,077.80", 13/03/2017,Regeneration Enterprise and Sk,Repairs Buildings GMR In House
WELL STREET BETTER CARE & HEALTH LTD,"4,800.00", 13/03/2017,Health and Adult Services,Consultants
GREENWICH SERVICE PLUS LIMITED,655.73, 13/03/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,147.70, 13/03/2017,Comm Safety and Environment,Vehicle Repair In House Trad
GREENWICH SERVICE PLUS LIMITED,"1,871.35", 13/03/2017,Comm Safety and Environment,Equipment Repair
GREENWICH SERVICE PLUS LIMITED,"1,050.54", 13/03/2017,Comm Safety and Environment,Equipment Repair
REDACTED PERSONAL INFORMATION,750.00, 13/03/2017,Childrens Services,Inter Agency Placements
GREENWICH SERVICE PLUS LIMITED,"2,629.36", 13/03/2017,Childrens Services,Cleaning Services - Contract
MUSIC ROOM SOLUTIONS LTD,"1,194.00", 13/03/2017,Chief Executives,Green Flag Parks Other Items
REDACTED PERSONAL INFORMATION,950.00, 13/03/2017,Childrens Services,Services Other Local Author
DAVID PHILLIPS FURNITURE LTD,297.60, 13/03/2017,Housing Services HRA,Provisions
DAVID PHILLIPS FURNITURE LTD,383.88, 13/03/2017,Housing Services HRA,Provisions
DAVID PHILLIPS FURNITURE LTD,"1,941.48", 13/03/2017,Housing Services HRA,Provisions
DAVID PHILLIPS FURNITURE LTD,"1,620.00", 13/03/2017,Housing Services HRA,Provisions
DAVID PHILLIPS FURNITURE LTD,"1,068.00", 13/03/2017,Housing Services HRA,Provisions
DAVID PHILLIPS FURNITURE LTD,593.04, 13/03/2017,Housing Services HRA,Provisions
DAVID PHILLIPS FURNITURE LTD,"2,028.00", 13/03/2017,Housing Services HRA,Provisions
LAWSON LETS LTD,"30,321.30", 13/03/2017,Housing Services,Rents Other
LAWSON VILLAS LTD,"1,344.00", 13/03/2017,Housing Services,Rents Other
CROMPTON ESTATES LTD,927.00, 13/03/2017,Housing Services,Landlord Incentive Payments
DWF LLP,536.64, 13/03/2017,Corporate,Insurance Claims
DAVID PHILLIPS FURNITURE LTD,59.52, 13/03/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,76.78, 13/03/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,33.54, 13/03/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 13/03/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 13/03/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 13/03/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 13/03/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 13/03/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 13/03/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 13/03/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 13/03/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,160.19, 13/03/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,8.39, 13/03/2017,Chief Executives,ESS Care Grant Furniture
THE LONDON APPRENTICESHIP COMPANY,"47,157.39", 13/03/2017,Regeneration Enterprise and Sk,Apprentice Costs
LANGFORD & CHAMBERLAYNE LTD,"8,728.22", 13/03/2017,Modernisation,Refurbishment
JBW GROUP LIMITED,"3,507.68", 13/03/2017,Regeneration Enterprise and Sk,Services Private Contractor
JBW GROUP LIMITED,"-2,923.07", 13/03/2017,Regeneration Enterprise and Sk,Services Private Contractor
MARSTON GROUP LIMITED,"19,038.00", 13/03/2017,Regeneration Enterprise and Sk,Services Private Contractor
MARSTON GROUP LIMITED,"-15,865.00", 13/03/2017,Regeneration Enterprise and Sk,Services Private Contractor
ORBIS PROTECT LIMITED,914.40, 13/03/2017,Comm Safety and Environment,Security External Contract
REDACTED PERSONAL INFORMATION,"1,997.00", 13/03/2017,Comm Safety and Environment,Burial Charges
ROYAL BOROUGH OF GREENWICH PENSION FUND,"196,353.33", 13/03/2017,Corporate Accounts,Income Receipts
GOLDSTARS HOUSING LTD,"1,240.00", 13/03/2017,Housing Services,Rents Other
SOUTH EAST RESIDENTIALS LIMITED,"10,622.40", 13/03/2017,Housing Services,Rents Other
LONDON PROPERTY ONLINE LTD,"3,333.00", 13/03/2017,Housing Services,Rents Other
RACHEL BRICKS PROPERTIES,"22,902.00", 13/03/2017,Housing Services,Rents Other
CAPITAL HOMES SERVICES LTD,"1,512.00", 13/03/2017,Housing Services,Rents Other
ZFA LIMITED,"6,921.60", 13/03/2017,Housing Services,Rents Other
R E PSYCHOLOGY LIMITED,"1,695.00", 13/03/2017,Childrens Services,Agency Staff
PAUL LYTTLE,"2,250.00", 13/03/2017,Transportation Schemes,General Payments
EDENRED (INCENTIVES & MOTIVATION) LTD,"34,543.60", 13/03/2017,Chief Executives,Other Allowances
NPOWER LTD,"1,830.85", 13/03/2017,Housing Services HRA,Electricity - Estate Roads
BT PLC,85.68, 13/03/2017,Health and Adult Services,Telephones
BT PLC,219.05, 13/03/2017,Health and Adult Services,Telephones
BT PLC,233.69, 13/03/2017,Health and Adult Services,Telephones
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"2,453.90", 13/03/2017,Chief Executives,Electricity
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"2,453.91", 13/03/2017,Chief Executives,Electricity
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"3,136.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"12,196.57", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,832.00", 13/03/2017,Health and Adult Services,Private Sector Nursing Homes
LONDON CARE LTD,505.26, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,748.71, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,962.50, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,634.44, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,239.00", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,416.40", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,612.54, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,653.12", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,722.96, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"2,529.62", 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,180.00", 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,460.84", 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,091.92", 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,516.44, 13/03/2017,Health and Adult Services,ISF Personal Care
ISP CENTRAL OFFICE,"1,400.00", 13/03/2017,Childrens Services,Agency Placements
MORDEN COLLEGE,"1,761.44", 13/03/2017,Health and Adult Services,Services Private Contractor
MORDEN COLLEGE,"2,020.00", 13/03/2017,Health and Adult Services,Private Sector Nursing Homes
MORDEN COLLEGE,"2,432.84", 13/03/2017,Health and Adult Services,Private Sector Nursing Homes
MORDEN COLLEGE,"2,020.00", 13/03/2017,Health and Adult Services,Services Private Contractor
MORDEN COLLEGE,"1,818.00", 13/03/2017,Health and Adult Services,Services Private Contractor
LONDON CARE LTD,789.40, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,841.04, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,826.28, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,685.82, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,693.44, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,032.64", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,619.88, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,032.26", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,032.92", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,826.00, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,811.53, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,062.28", 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,"1,025.54", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,516.32, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,619.36, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,283.20", 13/03/2017,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,"10,937.14", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"2,982.86", 13/03/2017,Childrens Services,Agency Placements
LONDON CARE LTD,826.28, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,848.44, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,885.28, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,822.50", 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,929.04, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,"1,475.60", 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,531.08, 13/03/2017,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,516.32, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
MONDALE ESTATES LTD,807.84, 13/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,"2,120.00", 13/03/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"2,200.00", 13/03/2017,Health and Adult Services,Services Private Contractor
ESSENTIAL HOMES,"1,400.00", 13/03/2017,Health and Adult Services,Rents Other
ESSENTIAL HOMES,"1,120.00", 13/03/2017,Health and Adult Services,Rents Other
WM PROPERTY ASSOCIATES LIMITED,924.00, 13/03/2017,Health and Adult Services,Rents Other
WM PROPERTY ASSOCIATES LIMITED,"1,078.00", 13/03/2017,Health and Adult Services,Rents Other
WM PROPERTY ASSOCIATES LIMITED,616.00, 13/03/2017,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,"2,426.00", 13/03/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,800.00, 13/03/2017,Childrens Services,Agency Placements
NEXT STEP CARE MANAGEMENT LTD,"1,062.80", 13/03/2017,Childrens Services,Other Agency Services
REDACTED PERSONAL INFORMATION,"4,320.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,320.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,320.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"2,640.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,320.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"5,040.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,320.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,320.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"11,542.60", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,258.36", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,887.40", 13/03/2017,Childrens Services,Agency Placements
CLEARWATER CARE (HACKNEY) LTD,"5,146.04", 13/03/2017,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,"5,348.64", 13/03/2017,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,"7,347.00", 13/03/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,612.00, 13/03/2017,Health and Adult Services,Client Support
CLEARWATER CARE (HACKNEY) LTD,"5,409.44", 13/03/2017,Health and Adult Services,Supported Living
BLUE OCEAN SERVICES LTD,866.04, 13/03/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"2,995.52", 13/03/2017,Health and Adult Services,Services Private Contractor
NEW HORIZONS BROAD OAK LIMITED,600.00, 13/03/2017,Health and Adult Services,Voluntary Bodies Other Care
NEW HORIZONS BROAD OAK LIMITED,605.60, 13/03/2017,Health and Adult Services,Voluntary Bodies Other Care
NEW HORIZONS BROAD OAK LIMITED,600.00, 13/03/2017,Health and Adult Services,Client Support
REDACTED PERSONAL INFORMATION,"4,318.97", 13/03/2017,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (CFHCARE) LIMITED,"2,731.48", 13/03/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,944.52, 13/03/2017,Health and Adult Services,Supported Living
24 HR CENTRAL CAR HIRE LTD,506.12, 13/03/2017,Health and Adult Services,Vehicle Hire
CARE OUTLOOK LTD,"1,008.52", 13/03/2017,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,"1,008.52", 13/03/2017,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,"1,008.52", 13/03/2017,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,"1,008.52", 13/03/2017,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,"3,857.15", 13/03/2017,Childrens Services,Agency Placements
MORDEN COLLEGE,"1,818.00", 13/03/2017,Health and Adult Services,Services Private Contractor
CHRYSALIS CARE (FOSTERING) LTD,"2,743.67", 13/03/2017,Childrens Services,Agency Placements
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"3,433.00", 13/03/2017,Childrens Services,Agency Placements
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"3,472.00", 13/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,400.00", 13/03/2017,Childrens Services,LC Semi Independent Group
REDACTED PERSONAL INFORMATION,"3,960.00", 13/03/2017,Childrens Services,Services Voluntary Org
MONDALE ESTATES LTD,807.84, 13/03/2017,Childrens Services,Asylum Immigration
MONDALE ESTATES LTD,807.84, 13/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,"1,440.00", 13/03/2017,Childrens Services,LC Staying Put
ASPIRATION GROUP HOLDINGS LTD,"6,970.30", 13/03/2017,Capital Housing Revenue Acc,Refurbishment
ASPIRATION GROUP HOLDINGS LTD,-352.93, 13/03/2017,Corporate Accounts,Tax Withheld
