name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,770.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,511.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,776.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1046.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1036.44,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,813.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,868.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2683.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,535,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1541.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,9522.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1100.57,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1100,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,674.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1685.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,790.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,819,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1341.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,776.28,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,654.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1179,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1096.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,575.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1528.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2484,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1196.68,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,10692.19,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3638.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,576,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,948.64,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,679.84,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,4494,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,792,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1155.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,532.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,539,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,4304.44,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,867.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3984.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,925.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,979.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1106.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,877.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2003.68,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,17376.96,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1485,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,639.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1152.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1046.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1872,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1463,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1084,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,501,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,737,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,655,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,878.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,551.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1203.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,647.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,815.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,740,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,9856,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1115,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,709.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1386,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,506.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1840,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,5000,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,994.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,763.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,940,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,5967.64,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1797.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1808.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,568.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1161.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,551.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1093.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,626.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1583.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,978.84,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1059.28,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1050,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1171.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,802.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1687.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1299.48,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,861.92,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1491.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,636.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,645.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,985.12,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,569.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,779.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,783,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,552.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3680.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,636.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3296.16,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,642.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,834.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,856,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1372,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2468,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,904.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,5967.64,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,742.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,550.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1112.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,727.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,682.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,645.48,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,592.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,613.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2364,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1411.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,972.16,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1241.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,6272,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,701.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1243.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,976.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,673.28,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,896,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1583.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,659.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1347.5,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,7150.44,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2629.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2429.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1204.04,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2845.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,819,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1664,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1206.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1071.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1198.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,593.44,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,704.28,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,785.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1128,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,732.48,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3392.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1740,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,10351,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,808.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,708.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,720.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,744.12,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,535.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,592.84,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3618.28,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,791.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1335.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1263.68,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3458.84,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,871.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,524.3,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1123.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1112.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,957.68,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,755.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1070,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,679,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,500,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1894.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,642,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,833.88,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,904,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3252.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,710.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1584,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2842.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,651.28,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1139,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,61667.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3329.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1476.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,731.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,602.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1005.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,615.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,828,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,4165.92,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1048.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,535.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,556.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,797.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,627.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,642,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,689.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,642,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,825.64,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1204.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,712,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1174.88,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1440.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
COMPUTACENTER (UK) LTD,172944.71,21/09/2016,Chief Executives,Computer Hardware
REDACTED PERSONAL INFORMATION,877.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,898.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3595.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3439.31,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1284,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,603.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,570.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,4475.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,870.48,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,922.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,641.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1588,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,770.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,688,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,552.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2855.71,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,828.68,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,5545.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2412.92,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,513.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,513.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,877.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,514.29,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,883,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,771.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,642,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,549.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,504,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,663.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,553.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,770.4,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,577.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,583.24,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,801.96,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1581.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,613.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,545.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1979.64,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1442.84,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1170.96,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,898.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,7233.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,5967.64,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,720,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1086.72,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,620.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,706.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,671.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1080.76,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,746,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3661.92,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,571.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,3675.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,875.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,643.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,900.08,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,552.52,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,684.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,592.32,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,690.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1369.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,4693.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1016.92,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2281.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2728,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,2356,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1048.6,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1211.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,813.2,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1498,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,791.8,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1139.56,21/09/2016,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,1284,21/09/2016,Health and Adult Services,Community Care Direct Payments
