name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,348.00", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,348.00", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,348.00", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,244.80", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"3,857.14", 27/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,011.70", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"4,989.30", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,130.63", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,050.00", 27/09/2017,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,071.42", 27/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,011.70", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,011.70", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,130.63", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,130.63", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,011.70", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
PEACE MANOR RESIDENTIAL CARE LIMITED,"3,214.28", 27/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,011.70", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,071.42", 27/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,156.39", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,130.63", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,028.57", 27/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,826.17", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
QUO VADIS TRUST,"3,543.30", 27/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,130.63", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,130.63", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
QUO VADIS TRUST,"3,502.20", 27/09/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,635.78", 27/09/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,502.92", 27/09/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,556.54", 27/09/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,321.22", 27/09/2017,Health and Adult Services,Services Private Contractor
EDGE HILL CARE HOME,"3,400.00", 27/09/2017,Health and Adult Services,Services Private Contractor
EDGE HILL CARE HOME,"3,400.00", 27/09/2017,Health and Adult Services,Services Private Contractor
EDGE HILL CARE HOME,"3,800.00", 27/09/2017,Health and Adult Services,Services Private Contractor
EDGE HILL CARE HOME,"3,600.00", 27/09/2017,Health and Adult Services,Services Private Contractor
EDGE HILL CARE HOME,"3,400.00", 27/09/2017,Health and Adult Services,Services Private Contractor
THE AVENUE TRUST GROUP,"6,755.70", 27/09/2017,Health and Adult Services,Services Private Contractor
THE AVENUE TRUST GROUP,"7,654.20", 27/09/2017,Health and Adult Services,Services Private Contractor
THE AVENUE TRUST GROUP,"6,047.70", 27/09/2017,Health and Adult Services,Services Private Contractor
THE AVENUE TRUST GROUP,"7,174.20", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"5,649.49", 27/09/2017,Health and Adult Services,Private Home Help Domest Misc
THE AVENUE TRUST GROUP,"8,717.10", 27/09/2017,Health and Adult Services,Services Private Contractor
PRESTIGE NURSING,902.04, 27/09/2017,Childrens Services,Private Home Help Domestic
THE AVENUE TRUST GROUP,"7,902.90", 27/09/2017,Health and Adult Services,Services Private Contractor
PRESTIGE NURSING,"1,389.57", 27/09/2017,Childrens Services,Private Home Help Domestic
REDACTED PERSONAL INFORMATION,"2,228.57", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"2,317.50", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"6,400.20", 27/09/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"3,428.57", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"7,200.00", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"8,935.50", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"1,887.00", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"2,513.40", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"9,895.89", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"11,785.71", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"1,751.32", 27/09/2017,Health and Adult Services,Voluntary Bodies Other Care
REDACTED PERSONAL INFORMATION,"2,187.90", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"3,857.14", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"2,049.90", 27/09/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"10,886.98", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"5,191.50", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"4,584.60", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"5,267.70", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"1,419.30", 27/09/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"1,419.30", 27/09/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"4,413.30", 27/09/2017,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 27/09/2017,Health and Adult Services,Services Private Contractor
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,321.60", 27/09/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,071.43", 27/09/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"4,071.43", 27/09/2017,Health and Adult Services,Services Private Contractor
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,750.30", 27/09/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,750.30", 27/09/2017,Childrens Services,Agency Placements
SEVACARE (UK) LTD,611.80, 27/09/2017,Health and Adult Services,Private Home Help Domest Misc
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"4,112.10", 27/09/2017,Childrens Services,Agency Placements
SEVACARE (UK) LTD,688.24, 27/09/2017,Health and Adult Services,Private Home Help Domest Misc
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,321.60", 27/09/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,321.60", 27/09/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,355.80", 27/09/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,187.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,473.11, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,629.74, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,540.12, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,50.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,431.97, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,725.13, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,294.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,391.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,587.72, 27/09/2017,Childrens Services,LC Staying Put
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,102.85, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,154.80, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,540.12, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,483.42, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,20.57, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,34.53, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,40.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,20.00, 27/09/2017,Childrens Services,Publicitiy
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,330.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,294.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,391.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,144.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,431.97, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,650.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,330.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,330.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,294.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,441.56, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,349.69, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,526.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,20.00, 27/09/2017,Childrens Services,Publicitiy
REDACTED PERSONAL INFORMATION,-93.87, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-146.40, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,70.71, 27/09/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,115.74, 27/09/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,80.16, 27/09/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,127.89, 27/09/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,219.03, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,341.60, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,963.20, 27/09/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,480.96, 27/09/2017,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,703.08, 27/09/2017,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,141.42, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,210.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,187.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,294.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,391.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,145.35, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,224.42, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,219.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,93.87, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,135.69, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,137.12, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,108.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,27.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,427.52, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,624.96, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-185.13, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-278.64, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,45.72, 27/09/2017,Childrens Services,LC Staying Put
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,70.71, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,94.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,80.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,106.47, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,500.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,800.34, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,715.18, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,294.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,391.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,35.10, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,14.00, 27/09/2017,Childrens Services,Fostering Allowances
